"participant","vis","rdirection","sign","visandsign","rbase","approach","jnd","condition"
"hsxuywsc","ordered_line","positive",1,"ordered_linepositive",0.4,"below",0.15,"ordered_linepositive-0.4-below"
"hsxt8g2k","ordered_line","positive",1,"ordered_linepositive",0.3,"above",0.13,"ordered_linepositive-0.3-above"
"hsxt8g2k","ordered_line","positive",1,"ordered_linepositive",0.6,"above",0.191666667,"ordered_linepositive-0.6-above"
"hsxt8g2k","ordered_line","positive",1,"ordered_linepositive",0.3,"below",0.245,"ordered_linepositive-0.3-below"
"hsxt8g2k","ordered_line","positive",1,"ordered_linepositive",0.6,"below",0.161666667,"ordered_linepositive-0.6-below"
"hsb42j7w","scatterplot","positive",1,"scatterplotpositive",0.7,"below",0.068333333,"scatterplotpositive-0.7-below"
"hsb42j7w","scatterplot","positive",1,"scatterplotpositive",0.5,"below",0.08,"scatterplotpositive-0.5-below"
"hsb42j7w","scatterplot","positive",1,"scatterplotpositive",0.5,"above",0.08,"scatterplotpositive-0.5-above"
"hsb42j7w","scatterplot","positive",1,"scatterplotpositive",0.7,"above",0.03,"scatterplotpositive-0.7-above"
"hsj35jcf","stackedline","positive",1,"stackedlinepositive",0.8,"below",0.295,"stackedlinepositive-0.8-below"
"hsj35jcf","stackedline","positive",1,"stackedlinepositive",0.5,"below",0.353333333,"stackedlinepositive-0.5-below"
"hsj35jcf","stackedline","positive",1,"stackedlinepositive",0.5,"above",0.43,"stackedlinepositive-0.5-above"
"hsj35jcf","stackedline","positive",1,"stackedlinepositive",0.8,"above",0.153333333,"stackedlinepositive-0.8-above"
"hskfe8oo","radar","negative",-1,"radarnegative",0.4,"below",0.418333333,"radarnegative-0.4-below"
"hskfe8oo","radar","negative",-1,"radarnegative",0.4,"above",0.44,"radarnegative-0.4-above"
"hskfe8oo","radar","negative",-1,"radarnegative",0.7,"above",0.284166667,"radarnegative-0.7-above"
"hskfe8oo","radar","negative",-1,"radarnegative",0.7,"below",0.426666667,"radarnegative-0.7-below"
"hskjq9v7","radar","negative",-1,"radarnegative",0.8,"below",0.758333333,"radarnegative-0.8-below"
"hskjq9v7","radar","negative",-1,"radarnegative",0.5,"below",0.34,"radarnegative-0.5-below"
"hskjq9v7","radar","negative",-1,"radarnegative",0.5,"above",0.243333333,"radarnegative-0.5-above"
"hskjq9v7","radar","negative",-1,"radarnegative",0.8,"above",0.182916667,"radarnegative-0.8-above"
"hsl110nk","donut","positive",1,"donutpositive",0.5,"above",0.467916667,"donutpositive-0.5-above"
"hsl110nk","donut","positive",1,"donutpositive",0.8,"above",0.192083333,"donutpositive-0.8-above"
"hsl110nk","donut","positive",1,"donutpositive",0.5,"below",0.398333333,"donutpositive-0.5-below"
"hsl110nk","donut","positive",1,"donutpositive",0.8,"below",0.535,"donutpositive-0.8-below"
"hrinbsxt","scatterplot","positive",1,"scatterplotpositive",0.3,"below",0.103333333,"scatterplotpositive-0.3-below"
"hrinbsxt","scatterplot","positive",1,"scatterplotpositive",0.6,"above",0.06,"scatterplotpositive-0.6-above"
"hrinbsxt","scatterplot","positive",1,"scatterplotpositive",0.3,"above",0.163333333,"scatterplotpositive-0.3-above"
"hrinbsxt","scatterplot","positive",1,"scatterplotpositive",0.6,"below",0.068333333,"scatterplotpositive-0.6-below"
"hrpbm90a","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.3,"above",0.19,"parallelCoordinatespositive-0.3-above"
"hrpbm90a","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.3,"below",0.24,"parallelCoordinatespositive-0.3-below"
"hrpbm90a","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.6,"above",0.226666667,"parallelCoordinatespositive-0.6-above"
"hrpbm90a","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.6,"below",0.186666667,"parallelCoordinatespositive-0.6-below"
"hsbyvc4m","stackedarea","negative",-1,"stackedareanegative",0.3,"above",0.113333333,"stackedareanegative-0.3-above"
"hsbyvc4m","stackedarea","negative",-1,"stackedareanegative",0.6,"below",0.181666667,"stackedareanegative-0.6-below"
"hsbyvc4m","stackedarea","negative",-1,"stackedareanegative",0.6,"above",0.115,"stackedareanegative-0.6-above"
"hsbyvc4m","stackedarea","negative",-1,"stackedareanegative",0.3,"below",0.193333333,"stackedareanegative-0.3-below"
"hsywowxs","ordered_line","negative",-1,"ordered_linenegative",0.8,"above",0.042916667,"ordered_linenegative-0.8-above"
"hsywowxs","ordered_line","negative",-1,"ordered_linenegative",0.5,"above",0.358333333,"ordered_linenegative-0.5-above"
"hsywowxs","ordered_line","negative",-1,"ordered_linenegative",0.5,"below",0.073333333,"ordered_linenegative-0.5-below"
"hsywowxs","ordered_line","negative",-1,"ordered_linenegative",0.8,"below",0.238333333,"ordered_linenegative-0.8-below"
"hs53rg3o","stackedbar","positive",1,"stackedbarpositive",0.4,"above",0.321666667,"stackedbarpositive-0.4-above"
"hs53rg3o","stackedbar","positive",1,"stackedbarpositive",0.7,"below",0.34,"stackedbarpositive-0.7-below"
"hs53rg3o","stackedbar","positive",1,"stackedbarpositive",0.7,"above",0.285833333,"stackedbarpositive-0.7-above"
"hs53rg3o","stackedbar","positive",1,"stackedbarpositive",0.4,"below",0.455,"stackedbarpositive-0.4-below"
"hsc9i71j","line","negative",-1,"linenegative",0.3,"below",0.371666667,"linenegative-0.3-below"
"hsc9i71j","line","negative",-1,"linenegative",0.3,"above",0.44,"linenegative-0.3-above"
"hsc9i71j","line","negative",-1,"linenegative",0.6,"above",0.379583333,"linenegative-0.6-above"
"hsc9i71j","line","negative",-1,"linenegative",0.6,"below",0.566666667,"linenegative-0.6-below"
"hrpgq8yu","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.5,"above",0.235,"parallelCoordinatespositive-0.5-above"
"hrpgq8yu","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.8,"below",0.198333333,"parallelCoordinatespositive-0.8-below"
"hrpgq8yu","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.8,"above",0.126666667,"parallelCoordinatespositive-0.8-above"
"hrpgq8yu","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.5,"below",0.213333333,"parallelCoordinatespositive-0.5-below"
"hscfc8n5","line","negative",-1,"linenegative",0.8,"above",0.192083333,"linenegative-0.8-above"
"hscfc8n5","line","negative",-1,"linenegative",0.8,"below",0.383333333,"linenegative-0.8-below"
"hscfc8n5","line","negative",-1,"linenegative",0.5,"above",0.263333333,"linenegative-0.5-above"
"hscfc8n5","line","negative",-1,"linenegative",0.5,"below",0.675,"linenegative-0.5-below"
"hsc6r4x8","stackedarea","negative",-1,"stackedareanegative",0.8,"above",0.068333333,"stackedareanegative-0.8-above"
"hsc6r4x8","stackedarea","negative",-1,"stackedareanegative",0.5,"below",0.06,"stackedareanegative-0.5-below"
"hsc6r4x8","stackedarea","negative",-1,"stackedareanegative",0.5,"above",0.126666667,"stackedareanegative-0.5-above"
"hsc6r4x8","stackedarea","negative",-1,"stackedareanegative",0.8,"below",0.518333333,"stackedareanegative-0.8-below"
"hs7pc0vz","stackedline","negative",-1,"stackedlinenegative",0.4,"below",0.178333333,"stackedlinenegative-0.4-below"
"hs7pc0vz","stackedline","negative",-1,"stackedlinenegative",0.7,"below",0.273333333,"stackedlinenegative-0.7-below"
"hs7pc0vz","stackedline","negative",-1,"stackedlinenegative",0.7,"above",0.155,"stackedlinenegative-0.7-above"
"hs7pc0vz","stackedline","negative",-1,"stackedlinenegative",0.4,"above",0.231666667,"stackedlinenegative-0.4-above"
"hrjcg5v5","scatterplot","positive",1,"scatterplotpositive",0.8,"above",0.032916667,"scatterplotpositive-0.8-above"
"hrjcg5v5","scatterplot","positive",1,"scatterplotpositive",0.4,"above",0.083333333,"scatterplotpositive-0.4-above"
"hrjcg5v5","scatterplot","positive",1,"scatterplotpositive",0.4,"below",0.111666667,"scatterplotpositive-0.4-below"
"hrjcg5v5","scatterplot","positive",1,"scatterplotpositive",0.8,"below",0.02875,"scatterplotpositive-0.8-below"
"hskuz9ya","donut","positive",1,"donutpositive",0.6,"below",0.296666667,"donutpositive-0.6-below"
"hskuz9ya","donut","positive",1,"donutpositive",0.3,"above",0.515,"donutpositive-0.3-above"
"hskuz9ya","donut","positive",1,"donutpositive",0.3,"below",0.505,"donutpositive-0.3-below"
"hskuz9ya","donut","positive",1,"donutpositive",0.6,"above",0.372916667,"donutpositive-0.6-above"
"hrpgr8r0","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.5,"above",0.291666667,"parallelCoordinatespositive-0.5-above"
"hrpgr8r0","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.8,"above",0.126666667,"parallelCoordinatespositive-0.8-above"
"hrpgr8r0","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.8,"below",0.13,"parallelCoordinatespositive-0.8-below"
"hrpgr8r0","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.5,"below",0.497083333,"parallelCoordinatespositive-0.5-below"
"hscd2stc","line","negative",-1,"linenegative",0.7,"below",0.456666667,"linenegative-0.7-below"
"hscd2stc","line","negative",-1,"linenegative",0.7,"above",0.281666667,"linenegative-0.7-above"
"hscd2stc","line","negative",-1,"linenegative",0.4,"above",0.23,"linenegative-0.4-above"
"hscd2stc","line","negative",-1,"linenegative",0.4,"below",0.285,"linenegative-0.4-below"
"hs58kdkm","stackedbar","positive",1,"stackedbarpositive",0.8,"above",0.179583333,"stackedbarpositive-0.8-above"
"hs58kdkm","stackedbar","positive",1,"stackedbarpositive",0.5,"above",0.484583333,"stackedbarpositive-0.5-above"
"hs58kdkm","stackedbar","positive",1,"stackedbarpositive",0.8,"below",0.725,"stackedbarpositive-0.8-below"
"hs58kdkm","stackedbar","positive",1,"stackedbarpositive",0.5,"below",0.383333333,"stackedbarpositive-0.5-below"
"hs58m9df","stackedbar","positive",1,"stackedbarpositive",0.5,"below",0.233333333,"stackedbarpositive-0.5-below"
"hs58m9df","stackedbar","positive",1,"stackedbarpositive",0.8,"above",0.183333333,"stackedbarpositive-0.8-above"
"hs58m9df","stackedbar","positive",1,"stackedbarpositive",0.5,"above",0.485833333,"stackedbarpositive-0.5-above"
"hs58m9df","stackedbar","positive",1,"stackedbarpositive",0.8,"below",0.593333333,"stackedbarpositive-0.8-below"
"hsktvvbr","donut","negative",-1,"donutnegative",0.5,"below",0.158333333,"donutnegative-0.5-below"
"hsktvvbr","donut","negative",-1,"donutnegative",0.5,"above",0.085,"donutnegative-0.5-above"
"hsktvvbr","donut","negative",-1,"donutnegative",0.8,"above",0.096666667,"donutnegative-0.8-above"
"hsktvvbr","donut","negative",-1,"donutnegative",0.8,"below",0.121666667,"donutnegative-0.8-below"
"hsc3qhd3","stackedarea","negative",-1,"stackedareanegative",0.7,"above",0.146666667,"stackedareanegative-0.7-above"
"hsc3qhd3","stackedarea","negative",-1,"stackedareanegative",0.7,"below",0.2,"stackedareanegative-0.7-below"
"hsc3qhd3","stackedarea","negative",-1,"stackedareanegative",0.4,"above",0.226666667,"stackedareanegative-0.4-above"
"hsc3qhd3","stackedarea","negative",-1,"stackedareanegative",0.4,"below",0.28,"stackedareanegative-0.4-below"
"hsxvb2hh","ordered_line","positive",1,"ordered_linepositive",0.7,"below",0.091666667,"ordered_linepositive-0.7-below"
"hsxvb2hh","ordered_line","positive",1,"ordered_linepositive",0.7,"above",0.075,"ordered_linepositive-0.7-above"
"hsxvb2hh","ordered_line","positive",1,"ordered_linepositive",0.4,"above",0.105,"ordered_linepositive-0.4-above"
"hsxvb2hh","ordered_line","positive",1,"ordered_linepositive",0.4,"below",0.136666667,"ordered_linepositive-0.4-below"
"hskntv35","donut","negative",-1,"donutnegative",0.6,"above",0.105,"donutnegative-0.6-above"
"hskntv35","donut","negative",-1,"donutnegative",0.6,"below",0.115,"donutnegative-0.6-below"
"hskntv35","donut","negative",-1,"donutnegative",0.3,"below",0.246666667,"donutnegative-0.3-below"
"hskntv35","donut","negative",-1,"donutnegative",0.3,"above",0.13,"donutnegative-0.3-above"
"hsky30v4","donut","positive",1,"donutpositive",0.7,"below",0.333333333,"donutpositive-0.7-below"
"hsky30v4","donut","positive",1,"donutpositive",0.4,"above",0.25,"donutpositive-0.4-above"
"hsky30v4","donut","positive",1,"donutpositive",0.4,"below",0.266666667,"donutpositive-0.4-below"
"hsky30v4","donut","positive",1,"donutpositive",0.7,"above",0.223333333,"donutpositive-0.7-above"
"hs5fac4s","stackedbar","negative",-1,"stackedbarnegative",0.6,"below",0.16,"stackedbarnegative-0.6-below"
"hs5fac4s","stackedbar","negative",-1,"stackedbarnegative",0.6,"above",0.151666667,"stackedbarnegative-0.6-above"
"hs5fac4s","stackedbar","negative",-1,"stackedbarnegative",0.3,"below",0.591666667,"stackedbarnegative-0.3-below"
"hs5fac4s","stackedbar","negative",-1,"stackedbarnegative",0.3,"above",0.09,"stackedbarnegative-0.3-above"
"hs81fgvc","stackedline","negative",-1,"stackedlinenegative",0.8,"above",0.091666667,"stackedlinenegative-0.8-above"
"hs81fgvc","stackedline","negative",-1,"stackedlinenegative",0.5,"above",0.153333333,"stackedlinenegative-0.5-above"
"hs81fgvc","stackedline","negative",-1,"stackedlinenegative",0.8,"below",0.037916667,"stackedlinenegative-0.8-below"
"hs81fgvc","stackedline","negative",-1,"stackedlinenegative",0.5,"below",0.118333333,"stackedlinenegative-0.5-below"
"hs1tb95j","line","positive",1,"linepositive",0.8,"below",0.273333333,"linepositive-0.8-below"
"hs1tb95j","line","positive",1,"linepositive",0.5,"below",0.165,"linepositive-0.5-below"
"hs1tb95j","line","positive",1,"linepositive",0.8,"above",0.056666667,"linepositive-0.8-above"
"hs1tb95j","line","positive",1,"linepositive",0.5,"above",0.33,"linepositive-0.5-above"
"hsythn49","ordered_line","negative",-1,"ordered_linenegative",0.4,"below",0.128333333,"ordered_linenegative-0.4-below"
"hsythn49","ordered_line","negative",-1,"ordered_linenegative",0.7,"below",0.055,"ordered_linenegative-0.7-below"
"hsythn49","ordered_line","negative",-1,"ordered_linenegative",0.7,"above",0.101666667,"ordered_linenegative-0.7-above"
"hsythn49","ordered_line","negative",-1,"ordered_linenegative",0.4,"above",0.188333333,"ordered_linenegative-0.4-above"
"hs7ve92r","stackedline","negative",-1,"stackedlinenegative",0.8,"below",0.108333333,"stackedlinenegative-0.8-below"
"hs7ve92r","stackedline","negative",-1,"stackedlinenegative",0.8,"above",0.022916667,"stackedlinenegative-0.8-above"
"hs7ve92r","stackedline","negative",-1,"stackedlinenegative",0.5,"above",0.103333333,"stackedlinenegative-0.5-above"
"hs7ve92r","stackedline","negative",-1,"stackedlinenegative",0.5,"below",0.03875,"stackedlinenegative-0.5-below"
"hsxymv2u","ordered_line","positive",1,"ordered_linepositive",0.5,"above",0.135,"ordered_linepositive-0.5-above"
"hsxymv2u","ordered_line","positive",1,"ordered_linepositive",0.8,"below",0.042916667,"ordered_linepositive-0.8-below"
"hsxymv2u","ordered_line","positive",1,"ordered_linepositive",0.8,"above",0.035416667,"ordered_linepositive-0.8-above"
"hsxymv2u","ordered_line","positive",1,"ordered_linepositive",0.5,"below",0.111666667,"ordered_linepositive-0.5-below"
"hsknea2m","donut","negative",-1,"donutnegative",0.6,"above",0.108333333,"donutnegative-0.6-above"
"hsknea2m","donut","negative",-1,"donutnegative",0.3,"above",0.058333333,"donutnegative-0.3-above"
"hsknea2m","donut","negative",-1,"donutnegative",0.3,"below",0.185,"donutnegative-0.3-below"
"hsknea2m","donut","negative",-1,"donutnegative",0.6,"below",0.28,"donutnegative-0.6-below"
"hsl4edc5","donut","positive",1,"donutpositive",0.8,"above",0.195,"donutpositive-0.8-above"
"hsl4edc5","donut","positive",1,"donutpositive",0.5,"above",0.432083333,"donutpositive-0.5-above"
"hsl4edc5","donut","positive",1,"donutpositive",0.5,"below",0.11,"donutpositive-0.5-below"
"hsl4edc5","donut","positive",1,"donutpositive",0.8,"below",0.661666667,"donutpositive-0.8-below"
"hscd0ib9","line","negative",-1,"linenegative",0.7,"above",0.280416667,"linenegative-0.7-above"
"hscd0ib9","line","negative",-1,"linenegative",0.4,"above",0.5375,"linenegative-0.4-above"
"hscd0ib9","line","negative",-1,"linenegative",0.4,"below",0.275,"linenegative-0.4-below"
"hscd0ib9","line","negative",-1,"linenegative",0.7,"below",0.106666667,"linenegative-0.7-below"
"hscd8ql3","line","negative",-1,"linenegative",0.7,"below",0.275,"linenegative-0.7-below"
"hscd8ql3","line","negative",-1,"linenegative",0.7,"above",0.233333333,"linenegative-0.7-above"
"hscd8ql3","line","negative",-1,"linenegative",0.4,"below",0.63,"linenegative-0.4-below"
"hscd8ql3","line","negative",-1,"linenegative",0.4,"above",0.125,"linenegative-0.4-above"
"hrqf973v","parallelCoordinates","negative",-1,"parallelCoordinatesnegative",0.3,"above",0.078333333,"parallelCoordinatesnegative-0.3-above"
"hrqf973v","parallelCoordinates","negative",-1,"parallelCoordinatesnegative",0.6,"above",0.071666667,"parallelCoordinatesnegative-0.6-above"
"hrqf973v","parallelCoordinates","negative",-1,"parallelCoordinatesnegative",0.3,"below",0.081666667,"parallelCoordinatesnegative-0.3-below"
"hrqf973v","parallelCoordinates","negative",-1,"parallelCoordinatesnegative",0.6,"below",0.063333333,"parallelCoordinatesnegative-0.6-below"
"hrpjtazx","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.8,"below",0.228333333,"parallelCoordinatespositive-0.8-below"
"hrpjtazx","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.5,"below",0.4975,"parallelCoordinatespositive-0.5-below"
"hrpjtazx","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.5,"above",0.341666667,"parallelCoordinatespositive-0.5-above"
"hrpjtazx","parallelCoordinates","positive",1,"parallelCoordinatespositive",0.8,"above",0.146666667,"parallelCoordinatespositive-0.8-above"
"hsktmmoy","donut","negative",-1,"donutnegative",0.5,"above",0.196666667,"donutnegative-0.5-above"
"hsktmmoy","donut","negative",-1,"donutnegative",0.5,"below",0.085,"donutnegative-0.5-below"
"hsktmmoy","donut","negative",-1,"donutnegative",0.8,"above",0.108333333,"donutnegative-0.8-above"
"hsktmmoy","donut","negative",-1,"donutnegative",0.8,"below",0.054583333,"donutnegative-0.8-below"
"hskwji83","donut","positive",1,"donutpositive",0.6,"below",0.593333333,"donutpositive-0.6-below"
"hskwji83","donut","positive",1,"donutpositive",0.3,"below",0.461666667,"donutpositive-0.3-below"
"hskwji83","donut","positive",1,"donutpositive",0.3,"above",0.508333333,"donutpositive-0.3-above"
"hskwji83","donut","positive",1,"donutpositive",0.6,"above",0.37125,"donutpositive-0.6-above"
"hskfkjgi","radar","negative",-1,"radarnegative",0.7,"below",0.698333333,"radarnegative-0.7-below"
